Process A,Process B,Annotation
fastqc 5,kallistoQuant,D
fastqc 5,bigwig,D
fastqc 5,fastqScreen,D
fastqc 5,multiqc 2,SS
fastqc 5,fastqc 4,S
fastqc 5,multiqc 3,SS
fastqc 5,fastqc,VS
fastqc 5,run_multiqc,SS
fastqc 5,MultiQC,SS
fastqc 5,fastqctrimmed,S
fastqc 5,fastqc_trimmed,S
fastqc 5,trim_fasq_fastqc,S
fastqc 5,fastqc 3,S
fastqc 5,fastQCtrimmed 2,S
fastqc 5,fastqc 2,VS
fastqc 5,fastqcrim,S
fastqc 5,fastqc 6,VS
fastqc 4,run_star_pe,D
fastqc 4,generate_genome_star_index,D
fastqc 4,run_star_se,D
fastqc 4,pass1,D
fastqc 4,star_genome,D
fastqc 4,tastq_to_bam_HISAT,D
fastqc 4,samtools_bam,D
fastqc 4,hisat2,D
fastqc 4,sort_bams,D
fastqc 4,compare_reference_stringtie,D
fastqc 4,map,D
fastqc 4,bamindex,D
fastqc 4,startPE,D
fastqc 4,expressbam,D
fastqc 4,sortedbam_to_rmdup,D
fastqc 4,sortbam,D
fastqc 4,fetch_unique_stringtie,D
fastqc 4,starindex,D
fastqc 4,starSE,D
fastqc 4,sort_index_bams,D
fastqc 4,RNA_SeqC,D
fastqc 4,pass2,D
fastqc 4,Process B,D
fastqc 4,Annotation,D
fastqc 4,mark_dups,D
fastqc 4,samtools_flagstat,D
fastqc 4,picard_rna_seq,D
fastqc 4,sampleReads,D
fastqc 4,cutadapt 2,D
fastqc 4,trim_galore_pe,D
fastqc 4,trimgalorePE,D
fastqc 4,cutadapt,D
fastqc 4,trimgaloreSE,D
fastqc 4,fastp_trimming_SE,D
fastqc 4,fastp_trimming_PE,D
fastqc 4,merge_trimmed_PE,D
fastqc 4,merge_trimmed_SE,D
fastqc 4,DRIMSeq,D
fastqc 4,edgeR,D
fastqc 4,rsem_norm,D
fastqc 4,feature_counts,D
fastqc 4,salmon_quant_se,D
fastqc 4,salmonSE,D
fastqc 4,salmon_quant_pe,D
fastqc 4,salmonPE,D
fastqc 4,salmon_index_extended,D
fastqc 4,counts_matrix,D
fastqc 4,samlon_quant,D
fastqc 4,featureCounts 2,D
fastqc 4,salmon_quant,D
fastqc 4,salmon_index,D
fastqc 4,featureCounts,D
fastqc 4,sortedbam_to_counts,D
fastqc 4,tximeta,D
fastqc 4,kallistoQuant,D
fastqc 4,bigwig,D
fastqc 4,fastqScreen,D
fastqc 4,multiqc 2,SS
fastqc 4,fastqc 5,S
fastqc 4,multiqc 3,SS
fastqc 4,fastqc,VS
fastqc 4,run_multiqc,SS
fastqc 4,MultiQC,SS
fastqc 4,fastqctrimmed,S
fastqc 4,fastqc_trimmed,S
fastqc 4,trim_fasq_fastqc,S
fastqc 4,fastqc 3,VS
fastqc 4,fastQCtrimmed 2,S
fastqc 4,fastqc 2,VS
fastqc 4,fastqcrim,S
fastqc 4,fastqc 6,VS
multiqc 3,run_star_pe,D
multiqc 3,generate_genome_star_index,D
multiqc 3,run_star_se,D
multiqc 3,pass1,D
multiqc 3,star_genome,D
multiqc 3,tastq_to_bam_HISAT,D
multiqc 3,samtools_bam,D
multiqc 3,hisat2,D
multiqc 3,sort_bams,D
multiqc 3,compare_reference_stringtie,D
multiqc 3,map,D
multiqc 3,bamindex,D
multiqc 3,startPE,D
multiqc 3,expressbam,D
multiqc 3,sortedbam_to_rmdup,D
multiqc 3,sortbam,D
multiqc 3,fetch_unique_stringtie,D
multiqc 3,starindex,D
multiqc 3,starSE,D
multiqc 3,sort_index_bams,D
multiqc 3,RNA_SeqC,D
multiqc 3,pass2,D
multiqc 3,Process B,D
multiqc 3,Annotation,D
multiqc 3,mark_dups,D
multiqc 3,samtools_flagstat,D
multiqc 3,picard_rna_seq,D
multiqc 3,sampleReads,D
multiqc 3,cutadapt 2,D
multiqc 3,trim_galore_pe,D
multiqc 3,trimgalorePE,D
multiqc 3,cutadapt,D
multiqc 3,trimgaloreSE,D
multiqc 3,fastp_trimming_SE,D
multiqc 3,fastp_trimming_PE,D
multiqc 3,merge_trimmed_PE,D
multiqc 3,merge_trimmed_SE,D
multiqc 3,DRIMSeq,D
multiqc 3,edgeR,D
multiqc 3,rsem_norm,D
multiqc 3,feature_counts,D
multiqc 3,salmon_quant_se,D
multiqc 3,salmonSE,D
multiqc 3,salmon_quant_pe,D
multiqc 3,salmonPE,D
multiqc 3,salmon_index_extended,D
multiqc 3,counts_matrix,D
multiqc 3,samlon_quant,D
multiqc 3,featureCounts 2,D
multiqc 3,salmon_quant,D
multiqc 3,salmon_index,D
multiqc 3,featureCounts,D
multiqc 3,sortedbam_to_counts,D
multiqc 3,tximeta,D
multiqc 3,kallistoQuant,D
multiqc 3,bigwig,D
multiqc 3,fastqScreen,D
multiqc 3,multiqc 2,VS
multiqc 3,fastqc 5,SS
multiqc 3,fastqc 4,SS
multiqc 3,fastqc,SS
multiqc 3,run_multiqc,S
multiqc 3,MultiQC,VS
multiqc 3,fastqctrimmed,SS
multiqc 3,fastqc_trimmed,SS
multiqc 3,trim_fasq_fastqc,SS
multiqc 3,fastqc 3,SS
multiqc 3,fastQCtrimmed 2,SS
multiqc 3,fastqc 2,SS
multiqc 3,fastqcrim,SS
multiqc 3,fastqc 6,SS
fastqc,run_star_pe,D
fastqc,generate_genome_star_index,D
fastqc,run_star_se,D
fastqc,pass1,D
fastqc,star_genome,D
fastqc,tastq_to_bam_HISAT,D
fastqc,samtools_bam,D
fastqc,hisat2,D
fastqc,sort_bams,D
fastqc,compare_reference_stringtie,D
fastqc,map,D
fastqc,bamindex,D
fastqc,startPE,D
fastqc,expressbam,D
fastqc,sortedbam_to_rmdup,D
fastqc,sortbam,D
fastqc,fetch_unique_stringtie,D
fastqc,starindex,D
fastqc,starSE,D
fastqc,sort_index_bams,D
fastqc,RNA_SeqC,D
fastqc,pass2,D
fastqc,Process B,D
fastqc,Annotation,D
fastqc,mark_dups,D
fastqc,samtools_flagstat,D
fastqc,picard_rna_seq,D
fastqc,sampleReads,D
fastqc,cutadapt 2,D
fastqc,trim_galore_pe,D
fastqc,trimgalorePE,D
fastqc,cutadapt,D
fastqc,trimgaloreSE,D
fastqc,fastp_trimming_SE,D
fastqc,fastp_trimming_PE,D
fastqc,merge_trimmed_PE,D
fastqc,merge_trimmed_SE,D
fastqc,DRIMSeq,D
fastqc,edgeR,D
fastqc,rsem_norm,D
fastqc,feature_counts,D
fastqc,salmon_quant_se,D
fastqc,salmonSE,D
fastqc,salmon_quant_pe,D
fastqc,salmonPE,D
fastqc,salmon_index_extended,D
fastqc,counts_matrix,D
fastqc,samlon_quant,D
fastqc,featureCounts 2,D
fastqc,salmon_quant,D
fastqc,salmon_index,D
fastqc,featureCounts,D
fastqc,sortedbam_to_counts,D
fastqc,tximeta,D
fastqc,kallistoQuant,D
fastqc,bigwig,D
fastqc,fastqScreen,D
fastqc,multiqc 2,SS
fastqc,fastqc 5,VS
fastqc,fastqc 4,VS
fastqc,multiqc 3,SS
fastqc,run_multiqc,SS
fastqc,MultiQC,SS
fastqc,fastqctrimmed,S
fastqc,fastqc_trimmed,S
fastqc,trim_fasq_fastqc,S
fastqc,fastqc 3,S
fastqc,fastQCtrimmed 2,S
fastqc,fastqc 2,VS
fastqc,fastqcrim,S
fastqc,fastqc 6,S
run_multiqc,run_star_pe,D
run_multiqc,generate_genome_star_index,D
run_multiqc,run_star_se,D
run_multiqc,pass1,D
run_multiqc,star_genome,D
run_multiqc,tastq_to_bam_HISAT,D
run_multiqc,samtools_bam,D
run_multiqc,hisat2,D
run_multiqc,sort_bams,D
run_multiqc,compare_reference_stringtie,D
run_multiqc,map,D
run_multiqc,bamindex,D
run_multiqc,startPE,D
run_multiqc,expressbam,D
run_multiqc,sortedbam_to_rmdup,D
run_multiqc,sortbam,D
run_multiqc,fetch_unique_stringtie,D
run_multiqc,starindex,D
run_multiqc,starSE,D
run_multiqc,sort_index_bams,D
run_multiqc,RNA_SeqC,D
run_multiqc,pass2,D
run_multiqc,Process B,D
run_multiqc,Annotation,D
run_multiqc,mark_dups,D
run_multiqc,samtools_flagstat,D
run_multiqc,picard_rna_seq,D
run_multiqc,sampleReads,D
run_multiqc,cutadapt 2,D
run_multiqc,trim_galore_pe,D
run_multiqc,trimgalorePE,D
run_multiqc,cutadapt,D
run_multiqc,trimgaloreSE,D
run_multiqc,fastp_trimming_SE,D
run_multiqc,fastp_trimming_PE,D
run_multiqc,merge_trimmed_PE,D
run_multiqc,merge_trimmed_SE,D
run_multiqc,DRIMSeq,D
run_multiqc,edgeR,D
run_multiqc,rsem_norm,D
run_multiqc,feature_counts,D
run_multiqc,salmon_quant_se,D
run_multiqc,salmonSE,D
run_multiqc,salmon_quant_pe,D
run_multiqc,salmonPE,D
run_multiqc,salmon_index_extended,D
run_multiqc,counts_matrix,D
run_multiqc,samlon_quant,D
run_multiqc,featureCounts 2,D
run_multiqc,salmon_quant,D
run_multiqc,salmon_index,D
run_multiqc,featureCounts,D
run_multiqc,sortedbam_to_counts,D
run_multiqc,tximeta,D
run_multiqc,kallistoQuant,D
run_multiqc,bigwig,D
run_multiqc,fastqScreen,D
run_multiqc,multiqc 2,S
run_multiqc,fastqc 5,SS
run_multiqc,fastqc 4,SS
run_multiqc,multiqc 3,S
run_multiqc,fastqc,SS
run_multiqc,MultiQC,VS
run_multiqc,fastqctrimmed,SS
run_multiqc,fastqc_trimmed,S
run_multiqc,trim_fasq_fastqc,SS
run_multiqc,fastqc 3,S
run_multiqc,fastQCtrimmed 2,SS
run_multiqc,fastqc 2,SS
run_multiqc,fastqcrim,SS
run_multiqc,fastqc 6,SS
MultiQC,run_star_pe,D
MultiQC,generate_genome_star_index,D
MultiQC,run_star_se,D
MultiQC,pass1,D
MultiQC,star_genome,D
MultiQC,tastq_to_bam_HISAT,D
MultiQC,samtools_bam,D
MultiQC,hisat2,D
MultiQC,sort_bams,D
MultiQC,compare_reference_stringtie,D
MultiQC,map,D
MultiQC,bamindex,D
MultiQC,startPE,D
MultiQC,expressbam,D
MultiQC,sortedbam_to_rmdup,D
MultiQC,sortbam,D
MultiQC,fetch_unique_stringtie,D
MultiQC,starindex,D
MultiQC,starSE,D
MultiQC,sort_index_bams,D
MultiQC,RNA_SeqC,D
MultiQC,pass2,D
MultiQC,Process B,D
MultiQC,Annotation,D
MultiQC,mark_dups,D
MultiQC,samtools_flagstat,D
MultiQC,picard_rna_seq,D
MultiQC,sampleReads,D
MultiQC,cutadapt 2,D
MultiQC,trim_galore_pe,D
MultiQC,trimgalorePE,D
MultiQC,cutadapt,D
MultiQC,trimgaloreSE,D
MultiQC,fastp_trimming_SE,D
MultiQC,fastp_trimming_PE,D
MultiQC,merge_trimmed_PE,D
MultiQC,merge_trimmed_SE,D
MultiQC,DRIMSeq,D
MultiQC,edgeR,D
MultiQC,rsem_norm,D
MultiQC,feature_counts,D
MultiQC,salmon_quant_se,D
MultiQC,salmonSE,D
MultiQC,salmon_quant_pe,D
MultiQC,salmonPE,D
MultiQC,salmon_index_extended,D
MultiQC,counts_matrix,D
MultiQC,samlon_quant,D
MultiQC,featureCounts 2,D
MultiQC,salmon_quant,D
MultiQC,salmon_index,D
MultiQC,featureCounts,D
MultiQC,sortedbam_to_counts,D
MultiQC,tximeta,D
MultiQC,kallistoQuant,D
MultiQC,bigwig,D
MultiQC,fastqScreen,D
MultiQC,multiqc 2,S
MultiQC,fastqc 5,SS
MultiQC,fastqc 4,SS
MultiQC,multiqc 3,VS
MultiQC,fastqc,SS
MultiQC,run_multiqc,VS
MultiQC,fastqctrimmed,SS
MultiQC,fastqc_trimmed,SS
MultiQC,trim_fasq_fastqc,SS
MultiQC,fastqc 3,SS
MultiQC,fastQCtrimmed 2,SS
MultiQC,fastqc 2,SS
MultiQC,fastqcrim,SS
MultiQC,fastqc 6,SS
fastqctrimmed,run_star_pe,D
fastqctrimmed,generate_genome_star_index,D
fastqctrimmed,run_star_se,D
fastqctrimmed,pass1,D
fastqctrimmed,star_genome,D
fastqctrimmed,tastq_to_bam_HISAT,D
fastqctrimmed,samtools_bam,D
fastqctrimmed,hisat2,D
fastqctrimmed,sort_bams,D
fastqctrimmed,compare_reference_stringtie,D
fastqctrimmed,map,D
fastqctrimmed,bamindex,D
fastqctrimmed,startPE,D
fastqctrimmed,expressbam,D
fastqctrimmed,sortedbam_to_rmdup,D
fastqctrimmed,sortbam,D
fastqctrimmed,fetch_unique_stringtie,D
fastqctrimmed,starindex,D
fastqctrimmed,starSE,D
fastqctrimmed,sort_index_bams,D
fastqctrimmed,RNA_SeqC,D
fastqctrimmed,pass2,D
fastqctrimmed,Process B,D
fastqctrimmed,Annotation,D
fastqctrimmed,mark_dups,D
fastqctrimmed,samtools_flagstat,D
fastqctrimmed,picard_rna_seq,D
fastqctrimmed,sampleReads,D
fastqctrimmed,cutadapt 2,D
fastqctrimmed,trim_galore_pe,D
fastqctrimmed,trimgalorePE,D
fastqctrimmed,cutadapt,D
fastqctrimmed,trimgaloreSE,D
fastqctrimmed,fastp_trimming_SE,D
fastqctrimmed,fastp_trimming_PE,D
fastqctrimmed,merge_trimmed_PE,D
fastqctrimmed,merge_trimmed_SE,D
fastqctrimmed,DRIMSeq,D
fastqctrimmed,edgeR,D
fastqctrimmed,rsem_norm,D
fastqctrimmed,feature_counts,D
fastqctrimmed,salmon_quant_se,D
fastqctrimmed,salmonSE,D
fastqctrimmed,salmon_quant_pe,D
fastqctrimmed,salmonPE,D
fastqctrimmed,salmon_index_extended,D
fastqctrimmed,counts_matrix,D
fastqctrimmed,samlon_quant,D
fastqctrimmed,featureCounts 2,D
fastqctrimmed,salmon_quant,D
fastqctrimmed,salmon_index,D
fastqctrimmed,featureCounts,D
fastqctrimmed,sortedbam_to_counts,D
fastqctrimmed,tximeta,D
fastqctrimmed,kallistoQuant,D
fastqctrimmed,bigwig,D
fastqctrimmed,fastqScreen,D
fastqctrimmed,multiqc 2,SS
fastqctrimmed,fastqc 5,S
fastqctrimmed,fastqc 4,S
fastqctrimmed,multiqc 3,SS
fastqctrimmed,fastqc,S
fastqctrimmed,run_multiqc,SS
fastqctrimmed,MultiQC,SS
fastqctrimmed,fastqc_trimmed,S
fastqctrimmed,trim_fasq_fastqc,SS
fastqctrimmed,fastqc 3,SS
fastqctrimmed,fastQCtrimmed 2,S
fastqctrimmed,fastqc 2,SS
fastqctrimmed,fastqcrim,S
fastqctrimmed,fastqc 6,SS
fastqc_trimmed,run_star_pe,D
fastqc_trimmed,generate_genome_star_index,D
fastqc_trimmed,run_star_se,D
fastqc_trimmed,pass1,D
fastqc_trimmed,star_genome,D
fastqc_trimmed,tastq_to_bam_HISAT,D
fastqc_trimmed,samtools_bam,D
fastqc_trimmed,hisat2,D
fastqc_trimmed,sort_bams,D
fastqc_trimmed,compare_reference_stringtie,D
fastqc_trimmed,map,D
fastqc_trimmed,bamindex,D
fastqc_trimmed,startPE,D
fastqc_trimmed,expressbam,D
fastqc_trimmed,sortedbam_to_rmdup,D
fastqc_trimmed,sortbam,D
fastqc_trimmed,fetch_unique_stringtie,D
fastqc_trimmed,starindex,D
fastqc_trimmed,starSE,D
fastqc_trimmed,sort_index_bams,D
fastqc_trimmed,RNA_SeqC,D
fastqc_trimmed,pass2,D
fastqc_trimmed,Process B,D
fastqc_trimmed,Annotation,D
fastqc_trimmed,mark_dups,D
fastqc_trimmed,samtools_flagstat,D
fastqc_trimmed,picard_rna_seq,D
fastqc_trimmed,sampleReads,D
fastqc_trimmed,cutadapt 2,D
fastqc_trimmed,trim_galore_pe,D
fastqc_trimmed,trimgalorePE,D
fastqc_trimmed,cutadapt,D
fastqc_trimmed,trimgaloreSE,D
fastqc_trimmed,fastp_trimming_SE,D
fastqc_trimmed,fastp_trimming_PE,D
fastqc_trimmed,merge_trimmed_PE,D
fastqc_trimmed,merge_trimmed_SE,D
fastqc_trimmed,DRIMSeq,D
fastqc_trimmed,edgeR,D
fastqc_trimmed,rsem_norm,D
fastqc_trimmed,feature_counts,D
fastqc_trimmed,salmon_quant_se,D
fastqc_trimmed,salmonSE,D
fastqc_trimmed,salmon_quant_pe,D
fastqc_trimmed,salmonPE,D
fastqc_trimmed,salmon_index_extended,D
fastqc_trimmed,counts_matrix,D
fastqc_trimmed,samlon_quant,D
fastqc_trimmed,featureCounts 2,D
fastqc_trimmed,salmon_quant,D
fastqc_trimmed,salmon_index,D
fastqc_trimmed,featureCounts,D
fastqc_trimmed,sortedbam_to_counts,D
fastqc_trimmed,tximeta,D
fastqc_trimmed,kallistoQuant,D
fastqc_trimmed,bigwig,D
fastqc_trimmed,fastqScreen,D
fastqc_trimmed,multiqc 2,SS
fastqc_trimmed,fastqc 5,S
fastqc_trimmed,fastqc 4,S
fastqc_trimmed,multiqc 3,SS
fastqc_trimmed,fastqc,S
fastqc_trimmed,run_multiqc,S
fastqc_trimmed,MultiQC,SS
fastqc_trimmed,fastqctrimmed,S
fastqc_trimmed,trim_fasq_fastqc,SS
fastqc_trimmed,fastqc 3,SS
fastqc_trimmed,fastQCtrimmed 2,S
fastqc_trimmed,fastqc 2,SS
fastqc_trimmed,fastqcrim,S
fastqc_trimmed,fastqc 6,SS
trim_fasq_fastqc,run_star_pe,D
trim_fasq_fastqc,generate_genome_star_index,D
trim_fasq_fastqc,run_star_se,D
trim_fasq_fastqc,pass1,D
trim_fasq_fastqc,star_genome,D
trim_fasq_fastqc,tastq_to_bam_HISAT,D
trim_fasq_fastqc,samtools_bam,D
trim_fasq_fastqc,hisat2,D
trim_fasq_fastqc,sort_bams,D
trim_fasq_fastqc,compare_reference_stringtie,D
trim_fasq_fastqc,map,D
trim_fasq_fastqc,bamindex,D
trim_fasq_fastqc,startPE,D
trim_fasq_fastqc,expressbam,D
trim_fasq_fastqc,sortedbam_to_rmdup,D
trim_fasq_fastqc,sortbam,D
trim_fasq_fastqc,fetch_unique_stringtie,D
trim_fasq_fastqc,starindex,D
trim_fasq_fastqc,starSE,D
trim_fasq_fastqc,sort_index_bams,D
trim_fasq_fastqc,RNA_SeqC,D
trim_fasq_fastqc,pass2,D
trim_fasq_fastqc,Process B,D
trim_fasq_fastqc,Annotation,D
trim_fasq_fastqc,mark_dups,D
trim_fasq_fastqc,samtools_flagstat,D
trim_fasq_fastqc,picard_rna_seq,D
trim_fasq_fastqc,sampleReads,D
trim_fasq_fastqc,cutadapt 2,D
trim_fasq_fastqc,trim_galore_pe,D
trim_fasq_fastqc,trimgalorePE,D
trim_fasq_fastqc,cutadapt,D
trim_fasq_fastqc,trimgaloreSE,D
trim_fasq_fastqc,fastp_trimming_SE,D
trim_fasq_fastqc,fastp_trimming_PE,D
trim_fasq_fastqc,merge_trimmed_PE,D
trim_fasq_fastqc,merge_trimmed_SE,D
trim_fasq_fastqc,DRIMSeq,D
trim_fasq_fastqc,edgeR,D
trim_fasq_fastqc,rsem_norm,D
trim_fasq_fastqc,feature_counts,D
trim_fasq_fastqc,salmon_quant_se,D
trim_fasq_fastqc,salmonSE,D
trim_fasq_fastqc,salmon_quant_pe,D
trim_fasq_fastqc,salmonPE,D
trim_fasq_fastqc,salmon_index_extended,D
trim_fasq_fastqc,counts_matrix,D
trim_fasq_fastqc,samlon_quant,D
trim_fasq_fastqc,featureCounts 2,D
trim_fasq_fastqc,salmon_quant,D
trim_fasq_fastqc,salmon_index,D
trim_fasq_fastqc,featureCounts,D
trim_fasq_fastqc,sortedbam_to_counts,D
trim_fasq_fastqc,tximeta,D
trim_fasq_fastqc,kallistoQuant,D
trim_fasq_fastqc,bigwig,D
trim_fasq_fastqc,fastqScreen,D
trim_fasq_fastqc,multiqc 2,SS
trim_fasq_fastqc,fastqc 5,S
trim_fasq_fastqc,fastqc 4,S
trim_fasq_fastqc,multiqc 3,SS
trim_fasq_fastqc,fastqc,S
trim_fasq_fastqc,run_multiqc,SS
trim_fasq_fastqc,MultiQC,SS
trim_fasq_fastqc,fastqctrimmed,SS
trim_fasq_fastqc,fastqc_trimmed,SS
trim_fasq_fastqc,fastqc 3,D
trim_fasq_fastqc,fastQCtrimmed 2,SS
trim_fasq_fastqc,fastqc 2,D
trim_fasq_fastqc,fastqcrim,SS
trim_fasq_fastqc,fastqc 6,D
fastqc 3,run_star_pe,D
fastqc 3,generate_genome_star_index,D
fastqc 3,run_star_se,D
fastqc 3,pass1,D
fastqc 3,star_genome,D
fastqc 3,tastq_to_bam_HISAT,D
fastqc 3,samtools_bam,D
fastqc 3,hisat2,D
fastqc 3,sort_bams,D
fastqc 3,compare_reference_stringtie,D
fastqc 3,map,D
fastqc 3,bamindex,D
fastqc 3,startPE,D
fastqc 3,expressbam,D
fastqc 3,sortedbam_to_rmdup,D
fastqc 3,sortbam,D
fastqc 3,fetch_unique_stringtie,D
fastqc 3,starindex,D
fastqc 3,starSE,D
fastqc 3,sort_index_bams,D
fastqc 3,RNA_SeqC,D
fastqc 3,pass2,D
fastqc 3,Process B,D
fastqc 3,Annotation,D
fastqc 3,mark_dups,D
fastqc 3,samtools_flagstat,D
fastqc 3,picard_rna_seq,D
fastqc 3,sampleReads,D
fastqc 3,cutadapt 2,D
fastqc 3,trim_galore_pe,D
fastqc 3,trimgalorePE,D
fastqc 3,cutadapt,D
fastqc 3,trimgaloreSE,D
fastqc 3,fastp_trimming_SE,D
fastqc 3,fastp_trimming_PE,D
fastqc 3,merge_trimmed_PE,D
fastqc 3,merge_trimmed_SE,D
fastqc 3,DRIMSeq,D
fastqc 3,edgeR,D
fastqc 3,rsem_norm,D
fastqc 3,feature_counts,D
fastqc 3,salmon_quant_se,D
fastqc 3,salmonSE,D
fastqc 3,salmon_quant_pe,D
fastqc 3,salmonPE,D
fastqc 3,salmon_index_extended,D
fastqc 3,counts_matrix,D
fastqc 3,samlon_quant,D
fastqc 3,featureCounts 2,D
fastqc 3,salmon_quant,D
fastqc 3,salmon_index,D
fastqc 3,featureCounts,D
fastqc 3,sortedbam_to_counts,D
fastqc 3,tximeta,D
fastqc 3,kallistoQuant,D
fastqc 3,bigwig,D
fastqc 3,fastqScreen,D
fastqc 3,multiqc 2,SS
fastqc 3,fastqc 5,S
fastqc 3,fastqc 4,VS
fastqc 3,multiqc 3,SS
fastqc 3,fastqc,S
fastqc 3,run_multiqc,S
fastqc 3,MultiQC,SS
fastqc 3,fastqctrimmed,SS
fastqc 3,fastqc_trimmed,SS
fastqc 3,trim_fasq_fastqc,D
fastqc 3,fastQCtrimmed 2,SS
fastqc 3,fastqc 2,S
fastqc 3,fastqcrim,SS
fastqc 3,fastqc 6,S
fastQCtrimmed 2,run_star_pe,D
fastQCtrimmed 2,generate_genome_star_index,D
fastQCtrimmed 2,run_star_se,D
fastQCtrimmed 2,pass1,D
fastQCtrimmed 2,star_genome,D
fastQCtrimmed 2,tastq_to_bam_HISAT,D
fastQCtrimmed 2,samtools_bam,D
fastQCtrimmed 2,hisat2,D
fastQCtrimmed 2,sort_bams,D
fastQCtrimmed 2,compare_reference_stringtie,D
fastQCtrimmed 2,map,D
fastQCtrimmed 2,bamindex,D
fastQCtrimmed 2,startPE,D
fastQCtrimmed 2,expressbam,D
fastQCtrimmed 2,sortedbam_to_rmdup,D
fastQCtrimmed 2,sortbam,D
fastQCtrimmed 2,fetch_unique_stringtie,D
fastQCtrimmed 2,starindex,D
fastQCtrimmed 2,starSE,D
fastQCtrimmed 2,sort_index_bams,D
fastQCtrimmed 2,RNA_SeqC,D
fastQCtrimmed 2,pass2,D
fastQCtrimmed 2,Process B,D
fastQCtrimmed 2,Annotation,D
fastQCtrimmed 2,mark_dups,D
fastQCtrimmed 2,samtools_flagstat,D
fastQCtrimmed 2,picard_rna_seq,D
fastQCtrimmed 2,sampleReads,D
fastQCtrimmed 2,cutadapt 2,D
fastQCtrimmed 2,trim_galore_pe,D
fastQCtrimmed 2,trimgalorePE,D
fastQCtrimmed 2,cutadapt,D
fastQCtrimmed 2,trimgaloreSE,D
fastQCtrimmed 2,fastp_trimming_SE,D
fastQCtrimmed 2,fastp_trimming_PE,D
fastQCtrimmed 2,merge_trimmed_PE,D
fastQCtrimmed 2,merge_trimmed_SE,D
fastQCtrimmed 2,DRIMSeq,D
fastQCtrimmed 2,edgeR,D
fastQCtrimmed 2,rsem_norm,D
fastQCtrimmed 2,feature_counts,D
fastQCtrimmed 2,salmon_quant_se,D
fastQCtrimmed 2,salmonSE,D
fastQCtrimmed 2,salmon_quant_pe,D
fastQCtrimmed 2,salmonPE,D
fastQCtrimmed 2,salmon_index_extended,D
fastQCtrimmed 2,counts_matrix,D
fastQCtrimmed 2,samlon_quant,D
fastQCtrimmed 2,featureCounts 2,D
fastQCtrimmed 2,salmon_quant,D
fastQCtrimmed 2,salmon_index,D
fastQCtrimmed 2,featureCounts,D
fastQCtrimmed 2,sortedbam_to_counts,D
fastQCtrimmed 2,tximeta,D
fastQCtrimmed 2,kallistoQuant,D
fastQCtrimmed 2,bigwig,D
fastQCtrimmed 2,fastqScreen,D
fastQCtrimmed 2,multiqc 2,SS
fastQCtrimmed 2,fastqc 5,S
fastQCtrimmed 2,fastqc 4,S
fastQCtrimmed 2,multiqc 3,SS
fastQCtrimmed 2,fastqc,S
fastQCtrimmed 2,run_multiqc,SS
fastQCtrimmed 2,MultiQC,SS
fastQCtrimmed 2,fastqctrimmed,S
fastQCtrimmed 2,fastqc_trimmed,S
fastQCtrimmed 2,trim_fasq_fastqc,SS
fastQCtrimmed 2,fastqc 3,SS
fastQCtrimmed 2,fastqc 2,SS
fastQCtrimmed 2,fastqcrim,S
fastQCtrimmed 2,fastqc 6,SS
fastqc 2,run_star_pe,D
fastqc 2,generate_genome_star_index,D
fastqc 2,run_star_se,D
fastqc 2,pass1,D
fastqc 2,star_genome,D
fastqc 2,tastq_to_bam_HISAT,D
fastqc 2,samtools_bam,D
fastqc 2,hisat2,D
fastqc 2,sort_bams,D
fastqc 2,compare_reference_stringtie,D
fastqc 2,map,D
fastqc 2,bamindex,D
fastqc 2,startPE,D
fastqc 2,expressbam,D
fastqc 2,sortedbam_to_rmdup,D
fastqc 2,sortbam,D
fastqc 2,fetch_unique_stringtie,D
fastqc 2,starindex,D
fastqc 2,starSE,D
fastqc 2,sort_index_bams,D
fastqc 2,RNA_SeqC,D
fastqc 2,pass2,D
fastqc 2,Process B,D
fastqc 2,Annotation,D
fastqc 2,mark_dups,D
fastqc 2,samtools_flagstat,D
fastqc 2,picard_rna_seq,D
fastqc 2,sampleReads,D
fastqc 2,cutadapt 2,D
fastqc 2,trim_galore_pe,D
fastqc 2,trimgalorePE,D
fastqc 2,cutadapt,D
fastqc 2,trimgaloreSE,D
fastqc 2,fastp_trimming_SE,D
fastqc 2,fastp_trimming_PE,D
fastqc 2,merge_trimmed_PE,D
fastqc 2,merge_trimmed_SE,D
fastqc 2,DRIMSeq,D
fastqc 2,edgeR,D
fastqc 2,rsem_norm,D
fastqc 2,feature_counts,D
fastqc 2,salmon_quant_se,D
fastqc 2,salmonSE,D
fastqc 2,salmon_quant_pe,D
fastqc 2,salmonPE,D
fastqc 2,salmon_index_extended,D
fastqc 2,counts_matrix,D
fastqc 2,samlon_quant,D
fastqc 2,featureCounts 2,D
fastqc 2,salmon_quant,D
fastqc 2,salmon_index,D
fastqc 2,featureCounts,D
fastqc 2,sortedbam_to_counts,D
fastqc 2,tximeta,D
fastqc 2,kallistoQuant,D
fastqc 2,bigwig,D
fastqc 2,fastqScreen,D
fastqc 2,multiqc 2,SS
fastqc 2,fastqc 5,VS
fastqc 2,fastqc 4,VS
fastqc 2,multiqc 3,SS
fastqc 2,fastqc,VS
fastqc 2,run_multiqc,SS
fastqc 2,MultiQC,SS
fastqc 2,fastqctrimmed,SS
fastqc 2,fastqc_trimmed,SS
fastqc 2,trim_fasq_fastqc,D
